Data publisher,Dataset,Dataset Rights,Collector name,Collector number,Field number,GUID,Date collected,Institution code,Collection code,Catalogue No,Basis of record,Image url,Last indexed,Identifier,Identification date,Scientific name,Author,Scientific name (interpreted),Kingdom,Phylum,Class,Order,Family,Genus,Country,Country (interpreted),Locality,County,Continent or Ocean,State/Province,Region,Publisher country,Latitude,Longitude,Coordinate precision,Cell id,Centi cell id,Min depth,Max depth,Max depth,Min altitude,Max altitude,Altitude precision,GBIF portal url,GBIF webservice url,
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1987-08-21 00:00:00.0,AADC,NSSD,NSSD-4075,Observation,,2011-06-22 21:26:13.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,,,,,Australia and New Zealand,Australia,-21.6,151.5,500,24811,45,0,0,,,,,http://data.gbif.org/occurrences/96106716,http://data.gbif.org/ws/rest/occurrence/get?key=96106716
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1990-09-09 00:00:00.0,AADC,NSSD,NSSD-4141,Observation,,2011-06-22 21:26:14.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,Hervey Bay Qld,,,,Australia and New Zealand,Australia,-25.0,153.0,500,23733,0,0,0,,,,,http://data.gbif.org/occurrences/96106748,http://data.gbif.org/ws/rest/occurrence/get?key=96106748
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1992-11-07 00:00:00.0,AADC,NSSD,NSSD-5058,Observation,,2011-06-22 21:26:45.0,,,Tursiops truncatus,Montagu1821,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,Australia,Australia,Talagi Indispel Group - Sealar,,,,Australia and New Zealand,Australia,,,500,,,0,0,,,,,http://data.gbif.org/occurrences/96107201,http://data.gbif.org/ws/rest/occurrence/get?key=96107201
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1986-11-01 00:00:00.0,AADC,NSSD,NSSD-5134,Observation,,2011-06-22 21:26:25.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,Off Proserpine Qld,,,,Australia and New Zealand,Australia,-21.0,151.0,500,25171,0,0,0,,,,,http://data.gbif.org/occurrences/96107233,http://data.gbif.org/ws/rest/occurrence/get?key=96107233
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1999-08-06 00:00:00.0,AADC,NSSD,NSSD-6615,Observation,,2011-06-22 21:26:38.0,,,Megaptera novaeangliae,(Borowski1781),Megaptera novaeangliae,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,Australia,Australia,,,,,Australia and New Zealand,Australia,-15.716666,124.333336,500,26944,23,0,0,,,,,http://data.gbif.org/occurrences/96107718,http://data.gbif.org/ws/rest/occurrence/get?key=96107718
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1983-09-09 00:00:00.0,AADC,NSSD,NSSD-3362,Observation,,2011-06-22 21:26:07.0,,,Eubalaena australis,(Desmoulins1822),Eubalaena australis,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,Australia,Australia,Pt Willunga,,,,Australia and New Zealand,Australia,-35.266666,138.51666,500,19758,75,0,0,,,,,http://data.gbif.org/occurrences/96105624,http://data.gbif.org/ws/rest/occurrence/get?key=96105624
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1979-08-08 00:00:00.0,AADC,NSSD,NSSD-3450,Observation,,2011-06-22 21:26:08.0,,,Eubalaena australis,(Desmoulins1822),Eubalaena australis,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,Australia,Australia,Bombo Beach,,,,Australia and New Zealand,Australia,-34.733334,150.96666,500,20130,29,0,0,,,,,http://data.gbif.org/occurrences/96105656,http://data.gbif.org/ws/rest/occurrence/get?key=96105656
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1983-08-05 00:00:00.0,AADC,NSSD,NSSD-4670,Observation,,2011-06-22 21:26:20.0,,,Eubalaena australis,(Desmoulins1822),Eubalaena australis,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,Australia,Australia,Spilsby Island,,,,Australia and New Zealand,Australia,-34.683334,136.33333,500,20116,33,0,0,,,,,http://data.gbif.org/occurrences/96105871,http://data.gbif.org/ws/rest/occurrence/get?key=96105871
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1983-09-15 00:00:00.0,AADC,NSSD,NSSD-4702,Observation,,2011-06-22 21:26:21.0,,,Eubalaena australis,(Desmoulins1822),Eubalaena australis,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,Australia,Australia,Beach Port Opp Lake Georg,,,,Australia and New Zealand,Australia,-37.466667,139.98334,500,19039,59,0,0,,,,,http://data.gbif.org/occurrences/96105903,http://data.gbif.org/ws/rest/occurrence/get?key=96105903
Australian Antarctic Data Centre,National Whale and Dolphin Sightings and Strandings Database,Data are freely available through GBIF OBIS SCAR-MarBIN and through the AADC web site. If substantial parts of the database is used for other data or information products please acknowledge the source.,,,,,1996-08-12 00:00:00.0,AADC,NSSD,NSSD-5889,Observation,,2011-06-22 21:26:31.0,,,Eubalaena australis,(Desmoulins1822),Eubalaena australis,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,Australia,Australia,,,,,Australia and New Zealand,Australia,-33.166668,155.33333,500,20495,83,0,0,,,,,http://data.gbif.org/occurrences/96106141,http://data.gbif.org/ws/rest/occurrence/get?key=96106141
